REPLICATEID,Abudefduf_notatus,Abudefduf_septemfasciatus,Abudefduf_sordidus,Abudefduf_vaigiensis,Acanthuridae,Acanthurus_achilles,Acanthurus_albipectoralis,Acanthurus_blochii,Acanthurus_dussumieri,Acanthurus_guttatus,Acanthurus_leucocheilus,Acanthurus_lineatus,Acanthurus_maculiceps,Acanthurus_mata,Acanthurus_nigricans,Acanthurus_nigricauda,Acanthurus_nigrofuscus,Acanthurus_nigroris,Acanthurus_olivaceus,Acanthurus_rackliffei,Acanthurus_thompsoni,Acanthurus_triostegus,Acanthurus_xanthopterus,Aluterus_scriptus,Anampses_caeruleopunctatus,Anampses_melanurus,Anampses_meleagrides,Anthias_sp,Aphareus_furca,Apogon_sp,Apogonidae,Apolemichthys_griffisi,Apolemichthys_xanthopunctatus,Arothron_hispidus,Arothron_meleagris,Aulostomus_chinensis,Balistapus_undulatus,Balistoides_viridescens,Blenniidae,Bodianus_axillaris,Bodianus_loxozonus,Bodianus_prognathus,Bothus_mancus,Caesio_teres,Caesionidae,Calotomus_carolinus,Cantherhines_dumerilii,Cantherhines_pardalis,Canthigaster_amboinensis,Canthigaster_coronata,Canthigaster_solandri,Caracanthus_maculatus,Carangoides_ferdau,Carangoides_orthogrammus,Caranx_ignobilis,Caranx_lugubris,Caranx_melampygus,Caranx_sexfasciatus,Carcharhinus_amblyrhynchos,Carcharhinus_melanopterus,Centropyge_flavissima,Centropyge_loricula,Cephalopholis_argus,Cephalopholis_leopardus,Cephalopholis_miniata,Cephalopholis_sexmaculata,Cephalopholis_spiloparaea,Cephalopholis_urodeta,Chaetodon_auriga,Chaetodon_ephippium,Chaetodon_kleinii,Chaetodon_lunula,Chaetodon_meyeri,Chaetodon_ornatissimus,Chaetodon_quadrimaculatus,Chaetodon_reticulatus,Chaetodon_unimaculatus,Cheilinus_trilobatus,Cheilinus_undulatus,Chlorurus_frontalis,Chlorurus_microrhinos,Chlorurus_spilurus,Chromis_acares,Chromis_agilis,Chromis_margaritifer,Chromis_vanderbilti,Chromis_xanthura,Chrysiptera_cyanea,Cirrhilabrus_exquisitus,Cirrhilabrus_sp,Cirrhitichthys_falco,Cirrhitichthys_oxycephalus,Cirrhitops_hubbardi,Cirrhitus_pinnulatus,Cirripectes_polyzona,Cirripectes_sp,Cirripectes_variolosus,Coris_aygula,Coris_centralis,Coris_gaimard,Ctenochaetus_binotatus,Ctenochaetus_cyanocheilus,Ctenochaetus_flavicauda,Ctenochaetus_hawaiiensis,Ctenochaetus_marginatus,Ctenochaetus_sp,Ctenochaetus_striatus,Decapterus_macarellus,Diodon_hystrix,Echidna_nebulosa,Ecsenius_midas,Elagatis_bipinnulata,Enchelycore_pardalis,Epibulus_insidiator,Epinephelus_fasciatus,Epinephelus_hexagonatus,Epinephelus_howlandi,Epinephelus_macrospilos,Epinephelus_melanostigma,Epinephelus_merra,Epinephelus_retouti,Epinephelus_sp,Epinephelus_spilotoceps,Epinephelus_tauvina,Exallias_brevis,Fistularia_commersonii,Forcipiger_flavissimus,Gnathodentex_aureolineatus,Gomphosus_varius,Gracila_albomarginata,Gymnosarda_unicolor,Gymnothorax_breedeni,Gymnothorax_flavimarginatus,Gymnothorax_javanicus,Gymnothorax_meleagris,Gymnothorax_sp,Halichoeres_hortulanus,Halichoeres_margaritaceus,Halichoeres_melasmapomus,Halichoeres_ornatissimus,Halichoeres_sp,Halichoeres_trimaculatus,Hemigymnus_fasciatus,Hemitaurichthys_thompsoni,Hipposcarus_longiceps,Hologymnosus_annulatus,Hologymnosus_doliatus,Kyphosus_cinerascens,Kyphosus_sp,Labridae,Labroides_bicolor,Labroides_dimidiatus,Labroides_rubrolabiatus,Labropsis_xanthonota,Lepidozygus_tapeinosoma,Lethrinus_olivaceus,Lutjanus_bohar,Lutjanus_gibbus,Lutjanus_kasmira,Lutjanus_monostigma,Luzonichthys_whitleyi,Macropharyngodon_meleagris,Melichthys_niger,Melichthys_vidua,Mobula_sp,Monotaxis_grandoculis,Mulloidichthys_mimicus,Mulloidichthys_vanicolensis,Myripristinae,Myripristis_adusta,Myripristis_amaena,Myripristis_berndti,Myripristis_earlei,Myripristis_kuntee,Myripristis_murdjan,Naso_brevirostris,Naso_hexacanthus,Naso_lituratus,Naso_vlamingii,Neocirrhites_armatus,Neoniphon_sp,Novaculichthys_taeniourus,Odonus_niger,Ostorhinchus_angustatus,Ostorhinchus_apogonoides,Ostracion_meleagris,Oxycheilinus_unifasciatus,Paracirrhites_arcatus,Paracirrhites_forsteri,Paracirrhites_hemistictus,Paracirrhites_xanthus,Parupeneus_cyclostomus,Parupeneus_insularis,Parupeneus_multifasciatus,Pempheris_oualensis,Pervagor_janthinosoma,Pervagor_marginalis,Pervagor_sp,Plagiotremus_rhinorhynchos,Plagiotremus_tapeinosoma,Plectroglyphidodon_dickii,Plectroglyphidodon_imparipennis,Plectroglyphidodon_johnstonianus,Plectroglyphidodon_phoenixensis,Pogonoperca_punctata,Pomacanthus_imperator,Pomacentridae,Pomacentrus_coelestis,Priacanthus_sp,Pseudanthias_bartlettorum,Pseudanthias_dispar,Pseudanthias_olivaceus,Pseudanthias_pascalus,Pseudobalistes_flavimarginatus,Pseudocheilinus_evanidus,Pseudocheilinus_hexataenia,Pseudocheilinus_octotaenia,Pseudocheilinus_tetrataenia,Pseudocoris_heteroptera,Pseudodax_moluccanus,Ptereleotris_evides,Ptereleotris_zebra,Pterocaesio_tile,Rhinecanthus_rectangulus,Sargocentron_caudimaculatum,Sargocentron_microstoma,Sargocentron_sp,Sargocentron_spiniferum,Sargocentron_tiere,Scaridae,Scarus_altipinnis,Scarus_festivus,Scarus_forsteni,Scarus_frenatus,Scarus_niger,Scarus_oviceps,Scarus_psittacus,Scarus_rubroviolaceus,Scarus_tricolor,Scomberoides_lysan,Scorpaenopsis_sp,Sebastapistes_cyanostigma,Serranidae,Sphyraena_barracuda,Sphyraena_qenie,Sphyrna_lewini,Stegastes_albifasciatus,Stegastes_aureus,Stegastes_fasciolatus,Stegastes_lividus,Stegastes_nigricans,Stegastes_sp,Stethojulis_bandanensis,Sufflamen_bursa,Sufflamen_chrysopterum,Taeniurops_meyeni,Thalassoma_amblycephalum,Thalassoma_hardwicke,Thalassoma_lutescens,Thalassoma_purpureum,Thalassoma_quinquevittatum,Thalassoma_sp,Thalassoma_trilobatum,Trachinotus_baillonii,Trachinotus_blochii,Triaenodon_obesus,Tylosurus_crocodilus,Valenciennea_strigata,Variola_louti,Xanthichthys_auromarginatus,Xanthichthys_caeruleolineatus,Zanclus_cornutus,Zebrasoma_rostratum,Zebrasoma_scopas
1845952475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.09672787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82095534,0,0,0,3.289504197,0.44146922,0,0,0,0,0,0,0,0,0,0,116.8699712,0,0,0,0,15.58099111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82006354,0,0,0,0,0,0,0.428504525,1.463631298,0,0,0,0,0,0,0,0,0,0.267089682,0,5.807217609,0,0,0,0,0,0,7.681075112,0,16.80154376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162757329,0,0,0,0,0,0,0,1.125105198,0,0,0,0,0,1.838557903,0,0,0,0,4.055971561,0,0,0,0.027397062,0.071940789,0,0,0,39.31006435,0,0,0,0,0,0.99314789,0.496573945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442435083,0,0,1.081776805,0,0.52021512,0,0,0,0,0,1.677081947,0,0,0,0,0,0,0,0,0,0,0.323038373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.829256268,0,0,0,0.85343169,0,0,0,0,0,0,0,0,0,1.848347534,0,0,0,0,0,0.422430323,0,0,0.673815344,0,0,0,0.708078503,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.88963114,0,0,0,0,0,0,0,0,0,0,0,0,0,3.943324729,0,0,0,0.721400686,0,0,0,2.070447685,0,0,0,0,0.490191508,0,0,0,0,0.985665106,0,0,0,0,0,0,0,0,0,4.874536241,0,0,0,0.082516198,0.114875102,1.495618654,0,0,0,0,0.394633265,0,0,0,0,0,0.894126713,0,0,0,0.636084322,0,0,0,0,0.504423555,0,0.689841185,0,0,0,0,0,0,0,0,0,0,0,0,3.666052623,0,0,0,0.44988838,0.40133351,0,12.8591138,0,0.318094838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814555979,0,0,0,0,0,0,0,0.472530143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963104,0,0,0,46.11971966,0,3.583604001,0,0,0,1.380435752,0.949279445,0,0,0,0,0,0,0,0,2.155007823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311231542,0,0,0,0,0,0,0,0,0,0,0,0,1.332550449,0,0,0,0,0,0,0,0,0,0,4.037771823,0,0,0,0.011812834,0,0.012553526,0,0,0,0,42.94563419,0,0,0,0,0,1.059335301,0,0,0,0,5.337307836,0,0,0,8.863143838,0,0,0,0,0,0,0,0,0,2.52613764,0,0,0,0,0,0,0,0,0,0,0,0,0.422314317,0,0,0,0,0,0,0,0,0,0,0,4.230022364,0
1845952477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114267812,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449141832,0,0,0,0,0,0,0,2.169946959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71358493,17.19207531,0,0,0,0,0,33.44458507,0,0,0,0,0,0,0,0,0,0,1.098940366,0,0,0,0,0,0,0,1.947286291,0.798609796,0,0.886938667,0.583992538,0,0,0,0,0,0,0.020230531,0,0,0.083363713,0,13.49281881,0,0,0,0.523580528,0,0.094306715,6.410132638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793317179,0,0,0,0,0,0,0,1.141990919,0,0.125970055,0,0,0,0.661880845,0,0,0,0,0,0,0,0,0,0.038524162,0,0,0,473.7446419,0,0,0,0,0,13.28991223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231053869,0,0.310703948,0,0.983747172,0,0,4.820093256,0,0,0,0,0,0,0,1.804704221,0,0,0,0,0.767332242,0,0,0,0.37228053,0,12.63504832,0,0,0,0,0,0,0,0,0,0,85.62349197,0,0,0,0,0,0,0,0,0,0,7.711626274,0,0,0,16.43126442,0,0,0,0,0,0,0,0,0,1.38855976,0,0,0,0,0,0,0,0,0.040319252,0,0.916509105,0,0.30967619,0,0,0,0,0,0,0,3.987835338,0,0,0,2.342196346,0
1845952478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114267812,0,0,0,0,0,0,0,0,0,0,0,0,0,1.449141832,0,0,0,0,0,0,0,2.169946959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71358493,17.19207531,0,0,0,0,0,33.44458507,0,0,0,0,0,0,0,0,0,0,1.098940366,0,0,0,0,0,0,0,1.947286291,0.798609796,0,0.886938667,0.583992538,0,0,0,0,0,0,0.020230531,0,0,0.083363713,0,13.49281881,0,0,0,0.523580528,0,0.094306715,6.410132638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793317179,0,0,0,0,0,0,0,1.141990919,0,0.125970055,0,0,0,0.661880845,0,0,0,0,0,0,0,0,0,0.038524162,0,0,0,473.7446419,0,0,0,0,0,13.28991223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231053869,0,0.310703948,0,0.983747172,0,0,4.820093256,0,0,0,0,0,0,0,1.804704221,0,0,0,0,0.767332242,0,0,0,0.37228053,0,12.63504832,0,0,0,0,0,0,0,0,0,0,85.62349197,0,0,0,0,0,0,0,0,0,0,7.711626274,0,0,0,16.43126442,0,0,0,0,0,0,0,0,0,1.38855976,0,0,0,0,0,0,0,0,0.040319252,0,0.916509105,0,0.30967619,0,0,0,0,0,0,0,3.987835338,0,0,0,2.342196346,0
1845952479,0,0,0,0,0,0,0,0,0,0,1.846469588,0,0,0,1.77138215,0,0,0,0,0,1.425457879,0,0,0,0,0,0,0,3.913021628,0,0,0.721400686,0.501425582,0,0,0,0.597228142,0,0,0,0,0.264737591,0,0,0,0,0,0,0,0,0,0,0,0,0,2.212663883,6.668314594,0,0,0,0,0.214378714,9.531966022,0,17.43531966,0,0,1.22813358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328495803,0,0.821239506,0,0,0,0,0,0,0,0.050576328,0,0,0,0,0,0,0,0,1.337343598,0,0.77955247,3.930810109,0,3.143677913,0,0,0,0,0,0,0,0,0,0,0,0,0,6.696685086,0,0,0,0,0,0,0,0,4.114522971,0,3.516061243,0,0,0,0,0,0,0,0,0,0,1.337696023,0,0,0,0,0,0,0,0,0.018002295,0.077048324,0,0,0,29.73827416,0,1.584646101,0,3.516585763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.32347489,0,0,0,1.616165395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.024846238,0,0,0,20.92585602,0,1.36595117,0,11.71503487,0,0.081650306,0.332032705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.57862859,0,0,0,19.25701814,10.74946292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.88963114,0,0,0,0,0,0,0,0,0,0,0,0,0,3.943324729,0,0,0,0.721400686,0,0,0,2.070447685,0,0,0,0,0.490191508,0,0,0,0,0.985665106,0,0,0,0,0,0,0,0,0,4.874536241,0,0,0,0.082516198,0.114875102,1.495618654,0,0,0,0,0.394633265,0,0,0,0,0,0.894126713,0,0,0,0.636084322,0,0,0,0,0.504423555,0,0.689841185,0,0,0,0,0,0,0,0,0,0,0,0,3.666052623,0,0,0,0.44988838,0.40133351,0,12.8591138,0,0.318094838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814555979,0,0,0,0,0,0,0,0.472530143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963104,0,0,0,46.11971966,0,3.583604001,0,0,0,1.380435752,0.949279445,0,0,0,0,0,0,0,0,2.155007823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311231542,0,0,0,0,0,0,0,0,0,0,0,0,1.332550449,0,0,0,0,0,0,0,0,0,0,4.037771823,0,0,0,0.011812834,0,0.012553526,0,0,0,0,42.94563419,0,0,0,0,0,1.059335301,0,0,0,0,5.337307836,0,0,0,8.863143838,0,0,0,0,0,0,0,0,0,2.52613764,0,0,0,0,0,0,0,0,0,0,0,0,0.422314317,0,0,0,0,0,0,0,0,0,0,0,4.230022364,0
1845952481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.09672787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82095534,0,0,0,3.289504197,0.44146922,0,0,0,0,0,0,0,0,0,0,116.8699712,0,0,0,0,15.58099111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82006354,0,0,0,0,0,0,0.428504525,1.463631298,0,0,0,0,0,0,0,0,0,0.267089682,0,5.807217609,0,0,0,0,0,0,7.681075112,0,16.80154376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162757329,0,0,0,0,0,0,0,1.125105198,0,0,0,0,0,1.838557903,0,0,0,0,4.055971561,0,0,0,0.027397062,0.071940789,0,0,0,39.31006435,0,0,0,0,0,0.99314789,0.496573945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442435083,0,0,1.081776805,0,0.52021512,0,0,0,0,0,1.677081947,0,0,0,0,0,0,0,0,0,0,0.323038373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.829256268,0,0,0,0.85343169,0,0,0,0,0,0,0,0,0,1.848347534,0,0,0,0,0,0.422430323,0,0,0.673815344,0,0,0,0.708078503,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952482,0,0,0,0,0,0.38819659,0,0,0,0,0,0,0,0,5.695221434,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604281826,0,0,0,0,0,0,0,0.624594294,0,0,0,0,0.329525419,0,0,0,0,0.734470688,0,0,0,0,0,0,0,0,0,0,207.007526,0,0,0.041258099,0,3.915446935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456147862,0,0,6.174205232,1.003861817,0,0,0,0.465004058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50716054,0,14.41129494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.476151255,0.183350754,0,0,0,0,0,0,0,0,0,0,0,0,0,1.594707065,0,0,0,0,0,6.20403909,0,0,0,0.057591567,0,0,0,30.3321333,0,2.016384595,0,0,0,1.898558891,0,0,6.34655739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294725522,0,0,0,0,0,0,0.540888402,0,0,0,0,0,0,0,0.70888643,0,0,0,0,0.910865384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.439626988,0,0,0,0,0,12.52680713,0,0,0,2.119378094,0,0,0,0,0,0,0,0,0,0.931618128,0,0,0,0,0,0,0,0,0.105206369,0,0,0,0.501522832,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438408039,0,0,0,0,0,0,4.288214545,0,0,0,0,0,0,0,0,0,0,0.721400686,0,0,0,1.573873739,0,0,0,0,0,0,0,0,0,2.823481572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0026708,0,0,0,0,0,0,0,0,1.882273287,0,0,0,0,0,0,0,0,0,0,0,0,0.145998134,0.291996269,0,0,0,0,0,0,0,0,0,0,0,0.095383419,0,0,0,0,0,0,2.251667069,0,9.902102397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20126376,0,0,0,0,0,0,0,1.178444032,0,0,0,0,0.517196264,0.56434051,0,7.170885116,0,0,0,17.33270394,0.223785563,0,0,0,0,0,0,32.87428053,0,0.960635735,5.48487429,0,0,8.282614514,2.395132836,0,6.34655739,0,0,0,0,0,2.155007823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55430308,3.247004794,0.036378623,0,0,0,0,0,0,0.411416303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268012709,0,0,0,0,0,36.83795225,0,0,0,5.306534398,0,0,0,0,0,0,0,0,0,1.573896047,0,0,0,0.503933972,0.083699105,0,0.12286241,0,0.113646532,0,0,0,0.243367572,0.062978388,0,0,0,0,0,0,0,0,0,0,0,0
1845952484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438408039,0,0,0,0,0,0,4.288214545,0,0,0,0,0,0,0,0,0,0,0.721400686,0,0,0,1.573873739,0,0,0,0,0,0,0,0,0,2.823481572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0026708,0,0,0,0,0,0,0,0,1.882273287,0,0,0,0,0,0,0,0,0,0,0,0,0.145998134,0.291996269,0,0,0,0,0,0,0,0,0,0,0,0.095383419,0,0,0,0,0,0,2.251667069,0,9.902102397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20126376,0,0,0,0,0,0,0,1.178444032,0,0,0,0,0.517196264,0.56434051,0,7.170885116,0,0,0,17.33270394,0.223785563,0,0,0,0,0,0,32.87428053,0,0.960635735,5.48487429,0,0,8.282614514,2.395132836,0,6.34655739,0,0,0,0,0,2.155007823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55430308,3.247004794,0.036378623,0,0,0,0,0,0,0.411416303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268012709,0,0,0,0,0,36.83795225,0,0,0,5.306534398,0,0,0,0,0,0,0,0,0,1.573896047,0,0,0,0.503933972,0.083699105,0,0.12286241,0,0.113646532,0,0,0,0.243367572,0.062978388,0,0,0,0,0,0,0,0,0,0,0,0
1845952485,0,0,0,0,0,0,0,0,0,0,0.38680976,3.50228309,0,0,16.83069556,0,0,0,0,0,0,0,0,0,1.039574623,0,0,0,0.928403835,0,0,0,0,0,0,0,0,6.322705549,0,0,0,0.82095534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.482786241,0,77.52893459,0,0.119918907,0,5.755399644,0,0,0,0,5.955638747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028031642,2.189972017,0,0,0,0,0,0.060524829,0.109481017,0,0,0.533277608,0,0,0,0.106585429,0,0,0,0,12.14363055,0,15.80847056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152823751,0,0,0,0,0,0,0,0.945060286,0,0,0,0,0,2.850442112,0,0,0,0,0,0,0,0,0.054794125,0.023980263,0,0,0,39.6607759,0,0,0,0,0,6.313823572,1.986295781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461643658,0,0.442435083,0,0,0.850096508,0.983265784,0,0,0,0,0,0,1.942983607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29505746,0,0,0,15.48104573,0,0,0,0,0,0,0,0,0,2.17905769,0.404270132,0,0,0,0.104773896,0,0,0,1.053138869,0,0,0,1.650557576,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952486,0,0,0,0,0,0.38819659,0,0,0,0,0,0,0,0,5.695221434,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604281826,0,0,0,0,0,0,0,0.624594294,0,0,0,0,0.329525419,0,0,0,0,0.734470688,0,0,0,0,0,0,0,0,0,0,207.007526,0,0,0.041258099,0,3.915446935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456147862,0,0,6.174205232,1.003861817,0,0,0,0.465004058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50716054,0,14.41129494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.476151255,0.183350754,0,0,0,0,0,0,0,0,0,0,0,0,0,1.594707065,0,0,0,0,0,6.20403909,0,0,0,0.057591567,0,0,0,30.3321333,0,2.016384595,0,0,0,1.898558891,0,0,6.34655739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294725522,0,0,0,0,0,0,0.540888402,0,0,0,0,0,0,0,0.70888643,0,0,0,0,0.910865384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.439626988,0,0,0,0,0,12.52680713,0,0,0,2.119378094,0,0,0,0,0,0,0,0,0,0.931618128,0,0,0,0,0,0,0,0,0.105206369,0,0,0,0.501522832,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952487,0,0,0,0,0,0,0,0,0,0,0,1.190036561,0,0,28.46480089,0,0,0,0,0,0,0,0,0,1.397329471,0,0,0,1.304340543,0,0,0,0.409765518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344910756,0,0.978680268,0,0,0,0,0.790566982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597862361,0,0,0,0,0,0,0,0.332296281,0,0.212564036,0,2.666187796,0,0.007710173,0,0,0,0,7.08264343,0,7.164574698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930175182,0,0,0,0,0,0,0,0.396615842,0,0,0,0,0,1.100715586,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8099449,0,0,0,0,0,14.92757063,2.637659087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186105812,0,0,1.081776805,0,0,0,0,0,0,0,1.929778194,0,0,0,0,0,0,0,0,0,0,0,0,4.336168219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772255435,0.080067687,0,0,0,7.345834393,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411238614,0.186642784,0,0,0,0,0.681071111,0,0,0.026879501,0,0,0,0.798377783,0,0.408105859,0,0,0,0,0,0,0,0,0,0,0
1845952488,0,0,0,0,0,0,0,0,0,0,0.38680976,3.50228309,0,0,16.83069556,0,0,0,0,0,0,0,0,0,1.039574623,0,0,0,0.928403835,0,0,0,0,0,0,0,0,6.322705549,0,0,0,0.82095534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.482786241,0,77.52893459,0,0.119918907,0,5.755399644,0,0,0,0,5.955638747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028031642,2.189972017,0,0,0,0,0,0.060524829,0.109481017,0,0,0.533277608,0,0,0,0.106585429,0,0,0,0,12.14363055,0,15.80847056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152823751,0,0,0,0,0,0,0,0.945060286,0,0,0,0,0,2.850442112,0,0,0,0,0,0,0,0,0.054794125,0.023980263,0,0,0,39.6607759,0,0,0,0,0,6.313823572,1.986295781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461643658,0,0.442435083,0,0,0.850096508,0.983265784,0,0,0,0,0,0,1.942983607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29505746,0,0,0,15.48104573,0,0,0,0,0,0,0,0,0,2.17905769,0.404270132,0,0,0,0.104773896,0,0,0,1.053138869,0,0,0,1.650557576,0,0,0,0,0,0,0,0,0,0,0,0,0
1845952489,0,0,0,0,0,0,0,0,0,0,0,1.190036561,0,0,28.46480089,0,0,0,0,0,0,0,0,0,1.397329471,0,0,0,1.304340543,0,0,0,0.409765518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344910756,0,0.978680268,0,0,0,0,0.790566982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597862361,0,0,0,0,0,0,0,0.332296281,0,0.212564036,0,2.666187796,0,0.007710173,0,0,0,0,7.08264343,0,7.164574698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930175182,0,0,0,0,0,0,0,0.396615842,0,0,0,0,0,1.100715586,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8099449,0,0,0,0,0,14.92757063,2.637659087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186105812,0,0,1.081776805,0,0,0,0,0,0,0,1.929778194,0,0,0,0,0,0,0,0,0,0,0,0,4.336168219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772255435,0.080067687,0,0,0,7.345834393,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411238614,0.186642784,0,0,0,0,0.681071111,0,0,0.026879501,0,0,0,0.798377783,0,0.408105859,0,0,0,0,0,0,0,0,0,0,0
